Time (s),Heat Release Rate (kW),Burner HRR (kW),Exhaust Mass Flow Rate (kg/s),Oxygen (Vol Fr),CO2 (Vol Fr),CO (Vol Fr),Radiant Heat Flux (kW/m^2),Ksmoke (1/m)
1945,1077.5,0.08,71.452,0.20844,0.0011311,3.53e-05,0.25493,0.185
1946,1055.8,0.11,71.33,0.20846,0.0011266,3.5e-05,0.25921,0.174
1947,1060.2,0.12,71.288,0.20845,0.0011245,3.48e-05,0.26404,0.221
1948,1061,0.09,71.169,0.20845,0.0011236,3.47e-05,0.2714,0.2
1949,1074.1,0.07,71.128,0.20844,0.0011221,3.45e-05,0.26512,0.23
1950,1056.1,0.1,70.593,0.20845,0.0011165,3.42e-05,0.27072,0.183
1951,1042.3,-0.03,70.438,0.20846,0.0011094,3.39e-05,0.27784,0.242
1952,1033.2,0.13,70.624,0.20847,0.0011034,3.36e-05,0.28113,0.218
1953,1016.4,0.13,70.451,0.20848,0.0011004,3.34e-05,0.27711,0.156
1954,990.83,0.06,70.49,0.20851,0.0011013,3.34e-05,0.2423,0.215
1955,1027.3,0,70.509,0.20848,0.001104,3.35e-05,0.22541,0.167
1956,1036.1,0.12,70.365,0.20847,0.0011076,3.37e-05,0.23189,0.247
1957,1064.1,0.09,70.344,0.20844,0.0011117,3.39e-05,0.24841,0.212
1958,1068.3,0.08,70.288,0.20844,0.0011152,3.42e-05,0.26276,0.211
1959,1072.4,0.15,70.267,0.20843,0.0011183,3.45e-05,0.25216,0.208
1960,1084.5,0.12,70.267,0.20842,0.001119,3.46e-05,0.24124,0.218
1961,1069.9,-0.01,70.153,0.20843,0.0011174,3.45e-05,0.23333,0.219
1962,1061.6,0.07,69.914,0.20844,0.0011137,3.44e-05,0.22811,0.201
1963,1039.1,0.16,70.025,0.20846,0.0011112,3.43e-05,0.23075,0.215
1964,1038.3,0.05,70.093,0.20846,0.0011114,3.41e-05,0.23118,0.207
1965,1045.4,0.12,70.013,0.20845,0.0011127,3.4e-05,0.23456,0.157
1966,1049.4,0.07,70.092,0.20845,0.001113,3.4e-05,0.23928,0.242
1967,1055.7,0.06,70.073,0.20845,0.0011126,3.39e-05,0.23838,0.217
1968,1060.7,0.13,70.218,0.20844,0.0011123,3.37e-05,0.24474,0.222
1969,1049,0.14,70.111,0.20845,0.0011128,3.38e-05,0.24939,0.196
1970,1051.8,0.08,70.598,0.20846,0.0011128,3.38e-05,0.24783,0.21
1971,1057.8,0.2,70.695,0.20845,0.0011116,3.38e-05,0.24225,0.195
1972,1063.3,0.19,70.826,0.20845,0.0011086,3.37e-05,0.24409,0.214
1973,1062,0.13,71.116,0.20846,0.0011031,3.35e-05,0.25477,0.186
1974,1034.6,0.09,71.178,0.20848,0.0010974,3.33e-05,0.24431,0.212
1975,1027.5,0.11,71.383,0.20849,0.0010951,3.33e-05,0.23674,0.193
1976,1018.3,0.06,71.483,0.2085,0.0010951,3.32e-05,0.21374,0.167
1977,1023.4,0.1,71.482,0.20849,0.0010945,3.33e-05,0.20944,0.197
1978,1036,0.11,71.52,0.20848,0.0010914,3.32e-05,0.21105,0.205
1979,1031.2,0.18,71.788,0.20849,0.0010848,3.29e-05,0.22126,0.214
1980,1013.3,0.04,71.433,0.2085,0.001077,3.26e-05,0.22397,0.196
1981,988.87,0.18,71.375,0.20852,0.0010717,3.23e-05,0.22424,0.181
1982,989.9,0.14,71.452,0.20852,0.0010706,3.21e-05,0.21358,0.19
1983,975.79,0.14,71.189,0.20853,0.0010723,3.2e-05,0.21718,0.161
1984,997.82,0.15,71.345,0.20852,0.0010736,3.2e-05,0.2073,0.201
1985,1027.7,0.11,71.553,0.20849,0.0010741,3.22e-05,0.20033,0.236
1986,1019.5,0.05,71.6,0.2085,0.0010759,3.25e-05,0.19898,0.191
1987,1019.7,0.17,71.62,0.2085,0.0010802,3.27e-05,0.19893,0.199
1988,1022.3,0.13,71.482,0.20849,0.0010857,3.31e-05,0.19082,0.17
1989,1039.6,0.06,71.263,0.20848,0.0010896,3.33e-05,0.18813,0.193
1990,1060.6,0.18,71.255,0.20846,0.0010911,3.34e-05,0.20218,0.228
1991,1056.6,0.07,71.27,0.20846,0.0010903,3.35e-05,0.21782,0.218
1992,1046.2,0.06,71.185,0.20847,0.0010885,3.35e-05,0.22891,0.177
1993,1037.2,0.12,71.309,0.20848,0.0010832,3.33e-05,0.23292,0.202
1994,1018.4,0.03,71.057,0.2085,0.0010756,3.31e-05,0.21384,0.177
1995,986.98,0.09,70.947,0.20852,0.0010671,3.3e-05,0.19951,0.203
1996,959.85,0.09,71.003,0.20854,0.0010616,3.28e-05,0.19282,0.177
1997,958.9,0.11,70.939,0.20854,0.0010592,3.28e-05,0.19447,0.148
1998,959.3,0.1,71.101,0.20855,0.0010586,3.29e-05,0.19082,0.168
1999,975.19,0.09,71.269,0.20853,0.0010584,3.31e-05,0.19271,0.214
2000,979.36,0.06,71.142,0.20853,0.0010576,3.32e-05,0.19371,0.209
2001,975.06,0.07,70.952,0.20853,0.0010568,3.32e-05,0.19831,0.183
2002,974.17,0.08,70.777,0.20853,0.0010578,3.32e-05,0.19775,0.184
2003,970.55,0.1,70.66,0.20853,0.0010616,3.34e-05,0.20123,0.176
2004,973.82,0.1,70.731,0.20853,0.0010678,3.36e-05,0.19261,0.19
2005,995.18,0.11,70.378,0.20851,0.0010758,3.39e-05,0.1879,0.199
2006,1013.9,0.11,70.189,0.20849,0.0010842,3.42e-05,0.19125,0.202
2007,1039.6,0.17,70.055,0.20846,0.0010906,3.45e-05,0.20796,0.211
2008,1062.6,0.12,70.137,0.20845,0.001094,3.47e-05,0.22682,0.208
2009,1055.4,0.11,70.082,0.20845,0.0010951,3.47e-05,0.23621,0.202
2010,1068.2,0.08,70.335,0.20844,0.0010944,3.47e-05,0.22619,0.195
2011,1051,0.06,70.324,0.20846,0.0010892,3.44e-05,0.23009,0.181
2012,1047.3,0.1,70.584,0.20847,0.0010695,3.38e-05,0.2443,0.19
2013,993.49,0.15,70.712,0.20852,0.0010555,3.32e-05,0.25273,0.207
2014,965.62,0.17,70.81,0.20854,0.0010503,3.28e-05,0.25694,0.164
2015,941.37,0.08,70.948,0.20856,0.0010521,3.26e-05,0.23994,0.114
2016,951.66,0.13,70.968,0.20855,0.0010587,3.27e-05,0.24653,0.167
2017,980.71,0.09,71.337,0.20853,0.0010671,3.29e-05,0.23238,0.207
2018,1014,0.09,71.254,0.2085,0.0010731,3.31e-05,0.22627,0.196
2019,1027.7,0.1,71.216,0.20849,0.0010772,3.31e-05,0.21383,0.229
2020,1048.3,0.16,71.107,0.20847,0.0010782,3.31e-05,0.2007,0.181
2021,1042.2,0.13,71.157,0.20848,0.0010767,3.29e-05,0.20267,0.186
2022,1026.2,0.09,71.185,0.20849,0.0010745,3.28e-05,0.21207,0.185
2023,1016,0.06,71.305,0.2085,0.0010727,3.27e-05,0.20966,0.156
2024,1011.6,0.07,71.408,0.20851,0.0010724,3.27e-05,0.2073,0.193
2025,1011.5,0.16,71.453,0.20851,0.0010734,3.27e-05,0.20872,0.177
2026,1015,0.17,71.5,0.2085,0.0010735,3.27e-05,0.20226,0.173
2027,1013.8,0.16,71.35,0.2085,0.0010718,3.28e-05,0.20014,0.183
2028,1015.6,0.09,71.4,0.2085,0.00107,3.28e-05,0.19376,0.211
2029,1009.9,0.15,71.566,0.20851,0.0010692,3.29e-05,0.18033,0.168
2030,1000.8,0.11,71.623,0.20852,0.0010697,3.3e-05,0.18489,0.17
2031,1002.2,0.07,71.874,0.20852,0.0010693,3.31e-05,0.18568,0.188
2032,1009.2,0.09,71.615,0.20851,0.0010673,3.31e-05,0.18852,0.187
2033,1002.1,0.16,71.441,0.20851,0.0010657,3.3e-05,0.19115,0.212
2034,994.17,0.09,71.523,0.20852,0.0010663,3.3e-05,0.19658,0.171
2035,991.5,0.03,71.706,0.20852,0.0010689,3.32e-05,0.18946,0.155
2036,997.07,-0.01,71.762,0.20852,0.0010723,3.33e-05,0.19237,0.199
2037,1020.5,0.11,71.921,0.2085,0.0010748,3.34e-05,0.20042,0.191
2038,1038,0.03,71.673,0.20849,0.0010764,3.35e-05,0.19287,0.236
2039,1034.5,0.12,71.361,0.20849,0.0010758,3.35e-05,0.18286,0.158
2040,1025.3,0.09,71.48,0.2085,0.0010736,3.34e-05,0.18005,0.205
2041,1022.6,0.17,71.624,0.2085,0.001071,3.31e-05,0.1806,0.212
2042,1020.1,0.09,71.939,0.2085,0.0010697,3.28e-05,0.1784,0.168
2043,1017.7,0.08,72.317,0.20851,0.0010693,3.27e-05,0.18396,0.188
2044,1021.3,0.15,72.207,0.20851,0.0010698,3.26e-05,0.19378,0.198
2045,1036.7,0.09,72.205,0.2085,0.0010697,3.24e-05,0.2042,0.186
2046,1036.1,0.13,72.404,0.2085,0.0010684,3.22e-05,0.20541,0.204
2047,1026,0.15,72.663,0.20851,0.0010663,3.22e-05,0.20913,0.201
2048,1027.9,0.14,72.917,0.20851,0.0010637,3.2e-05,0.21109,0.176
2049,1019.5,0.09,73.078,0.20852,0.0010617,3.2e-05,0.2113,0.17
2050,1020,0.06,73.082,0.20852,0.001059,3.2e-05,0.20218,0.171
2051,1012.8,0.21,73.01,0.20852,0.0010577,3.19e-05,0.19122,0.192
2052,996.97,0.09,72.862,0.20854,0.0010562,3.18e-05,0.1962,0.155
2053,995,0.18,72.483,0.20853,0.0010544,3.17e-05,0.19151,0.193
2054,990.05,0.09,72.396,0.20854,0.0010523,3.15e-05,0.18178,0.179
2055,991.08,0.12,72.611,0.20854,0.0010505,3.14e-05,0.18306,0.189
2056,993.32,0.21,72.727,0.20854,0.0010479,3.13e-05,0.18128,0.176
2057,986.13,0.19,72.672,0.20855,0.0010442,3.12e-05,0.17611,0.19
2058,988.01,0.08,72.972,0.20855,0.0010387,3.11e-05,0.17548,0.188
2059,971.4,0.19,72.85,0.20856,0.0010345,3.08e-05,0.16594,0.17
2060,961.7,0.14,72.919,0.20857,0.0010345,3.09e-05,0.15953,0.17
2061,960.57,0.16,72.917,0.20857,0.0010404,3.12e-05,0.16503,0.149
2062,981.81,0.14,72.947,0.20855,0.0010498,3.16e-05,0.17086,0.179
2063,1021,0.07,73.101,0.20852,0.0010587,3.2e-05,0.17416,0.195
2064,1041.7,0.14,73.32,0.2085,0.0010646,3.22e-05,0.17501,0.204
2065,1057.7,0.12,73.175,0.20849,0.0010689,3.25e-05,0.17014,0.228
2066,1060,0.09,72.993,0.20849,0.0010744,3.28e-05,0.16644,0.17
2067,1072.6,0.23,72.827,0.20847,0.0010814,3.31e-05,0.17103,0.162
2068,1079.6,0.2,72.709,0.20846,0.0010875,3.33e-05,0.17301,0.191
2069,1097.1,0.13,72.871,0.20845,0.00109,3.34e-05,0.16927,0.222
2070,1087.3,0.14,72.503,0.20846,0.0010877,3.34e-05,0.17,0.19
2071,1088.7,0.1,72.326,0.20845,0.0010815,3.32e-05,0.17296,0.199
2072,1044.9,0.14,72.423,0.20849,0.001073,3.29e-05,0.17991,0.177
2073,1007.4,0.15,72.155,0.20852,0.001065,3.24e-05,0.18248,0.172
2074,979.43,0.07,71.966,0.20854,0.0010574,3.2e-05,0.17331,0.174
2075,965.66,0.13,71.825,0.20855,0.0010522,3.16e-05,0.17058,0.167
2076,959.51,0.09,71.656,0.20855,0.0010482,3.13e-05,0.17484,0.182
2077,939.17,0.08,71.602,0.20857,0.0010439,3.11e-05,0.17996,0.159
2078,946.53,0.13,71.537,0.20856,0.0010402,3.1e-05,0.18803,0.197
2079,936.04,0.22,71.341,0.20857,0.0010399,3.1e-05,0.19402,0.18
2080,941.68,0.17,71.572,0.20857,0.0010436,3.11e-05,0.20359,0.143
2081,971.72,0.15,71.634,0.20854,0.0010494,3.13e-05,0.21765,0.182
2082,991.8,0.05,71.745,0.20853,0.0010553,3.16e-05,0.21236,0.184
2083,1016.4,0.13,72.125,0.20851,0.0010617,3.17e-05,0.22318,0.203
2084,1039.7,0.13,72.291,0.20849,0.0010686,3.2e-05,0.21967,0.208
2085,1053.9,0.17,72.416,0.20848,0.0010746,3.24e-05,0.21355,0.16
2086,1050.2,0.18,72.493,0.20849,0.0010779,3.26e-05,0.19277,0.2
2087,1068.6,0.13,72.667,0.20847,0.0010776,3.26e-05,0.18377,0.217
2088,1064.1,0.05,72.697,0.20848,0.0010752,3.27e-05,0.18916,0.185
2089,1043.5,-0.01,72.708,0.2085,0.0010725,3.25e-05,0.17559,0.198
2090,1019.8,0.18,72.591,0.20851,0.0010706,3.25e-05,0.16052,0.141
2091,1016.6,0.08,72.733,0.20852,0.0010705,3.24e-05,0.166,0.191
2092,1026,0.02,72.6,0.20851,0.0010705,3.23e-05,0.17689,0.192
2093,1021.7,0.06,72.531,0.20851,0.0010684,3.22e-05,0.17905,0.162
2094,1011.1,0.06,72.431,0.20852,0.0010631,3.2e-05,0.18796,0.21
2095,1010.4,0.11,72.276,0.20852,0.0010563,3.17e-05,0.1936,0.165
2096,973.88,0.04,72.44,0.20855,0.0010493,3.14e-05,0.19188,0.157
2097,969.39,0.06,72.555,0.20856,0.0010418,3.1e-05,0.18666,0.17
2098,942.21,0.24,72.256,0.20858,0.0010275,3.07e-05,0.1818,0.15
2099,930.59,0.15,72.305,0.20859,0.0010089,3.01e-05,0.18543,0.165
2100,915.73,0.07,72.182,0.2086,0.0010004,2.96e-05,0.18585,0.192
2101,885.92,0.09,72.054,0.20863,0.0009957,2.93e-05,0.18891,0.135
2102,868.61,0.16,72.318,0.20864,0.0009959,2.92e-05,0.18547,0.137
2103,875.79,0.09,72.409,0.20864,0.0009999,2.93e-05,0.1794,0.164
2104,893.94,0.2,72.281,0.20862,0.001006,2.94e-05,0.18233,0.178
2105,938.78,0.19,72.231,0.20858,0.0010111,2.97e-05,0.18618,0.174
2106,957.71,0.14,72.005,0.20857,0.0010139,2.98e-05,0.1851,0.185
2107,943.15,0.11,71.561,0.20857,0.0010157,2.99e-05,0.16119,0.211
2108,939.67,0.22,71.543,0.20858,0.0010176,2.98e-05,0.15679,0.168
2109,946.99,0.13,71.614,0.20857,0.0010204,2.99e-05,0.15271,0.161
2110,941.19,0.12,71.744,0.20857,0.0010231,3e-05,0.15495,0.17
2111,948.29,0.12,71.492,0.20857,0.0010251,3.02e-05,0.17162,0.17
2112,944.95,0.06,71.209,0.20857,0.0010262,3.03e-05,0.19073,0.172
2113,942,0.07,71.076,0.20857,0.0010259,3.03e-05,0.19439,0.193
2114,938.41,0.16,71.182,0.20857,0.001025,3.03e-05,0.19282,0.137
2115,944.05,0.11,71.144,0.20857,0.0010226,3.02e-05,0.19471,0.167
2116,944.36,0.13,71.299,0.20857,0.0010187,3.01e-05,0.19877,0.175
2117,944.16,0.12,71.429,0.20857,0.0010162,3e-05,0.19748,0.182
2118,911.88,0.14,71.472,0.2086,0.001017,3.01e-05,0.19209,0.158
2119,916.97,0.09,71.476,0.20859,0.0010209,3.02e-05,0.18786,0.146
2120,946.98,0.13,71.508,0.20857,0.0010235,3.04e-05,0.19981,0.163
2121,958.73,0.15,71.828,0.20856,0.0010234,3.04e-05,0.19915,0.21
2122,960.79,0.12,71.899,0.20856,0.0010214,3.03e-05,0.18565,0.18
2123,937.39,0.05,71.654,0.20858,0.0010188,3.02e-05,0.17906,0.171
2124,930.84,0.16,71.478,0.20858,0.0010151,3.01e-05,0.16747,0.143
2125,911.66,0.14,71.728,0.2086,0.001012,2.99e-05,0.15669,0.176
2126,913.81,0.1,71.917,0.2086,0.0010098,2.97e-05,0.16211,0.163
2127,911.23,0.1,71.975,0.2086,0.0010092,2.97e-05,0.17115,0.159
2128,913.52,0.06,71.83,0.2086,0.0010103,2.97e-05,0.16729,0.161
2129,906.11,0.13,71.62,0.2086,0.0010126,2.97e-05,0.17027,0.18
2130,928.52,0.11,71.646,0.20859,0.0010162,2.98e-05,0.16534,0.18
2131,951.07,0.14,71.394,0.20856,0.0010193,2.99e-05,0.17265,0.165
2132,942.55,0.06,71.297,0.20857,0.0010205,2.98e-05,0.17186,0.18
2133,949.68,0.28,71.505,0.20857,0.0010204,2.98e-05,0.16463,0.178
2134,949.88,0.14,71.8,0.20857,0.0010195,2.96e-05,0.16505,0.171
2135,934.3,0.13,71.852,0.20858,0.0010192,2.97e-05,0.16022,0.153
2136,936.13,0.1,71.805,0.20858,0.0010215,2.97e-05,0.17184,0.173
2137,930.76,0.02,71.634,0.20858,0.0010255,2.98e-05,0.17115,0.159
2138,959.22,0.11,71.732,0.20856,0.00103,3e-05,0.16964,0.162
2139,976.59,0.1,72.022,0.20855,0.0010337,3.03e-05,0.17596,0.188
2140,980.85,0.12,72.42,0.20855,0.0010364,3.05e-05,0.1824,0.18
2141,1005.8,0.17,73.066,0.20854,0.0010378,3.06e-05,0.19424,0.172
2142,1002.9,0.05,73.26,0.20854,0.0010367,3.06e-05,0.20461,0.169
2143,1010.8,0.15,73.214,0.20853,0.0010325,3.05e-05,0.19987,0.168
2144,986.93,0.09,73.26,0.20855,0.0010282,3.03e-05,0.19113,0.194
2145,953.66,0.13,73.234,0.20858,0.001025,3.01e-05,0.20308,0.156
2146,947.62,0.1,73.318,0.20859,0.0010234,2.99e-05,0.19953,0.134
2147,954.41,0.13,73.716,0.20858,0.0010209,2.97e-05,0.20689,0.198
2148,958.31,0.08,73.939,0.20858,0.0010184,2.97e-05,0.19147,0.176
2149,950.74,0.18,74.081,0.20859,0.0010174,2.97e-05,0.19057,0.184
2150,956.91,0.05,73.871,0.20859,0.0010178,2.96e-05,0.20262,0.159
2151,951.09,0.15,73.491,0.20859,0.0010183,2.96e-05,0.19735,0.154
2152,948.42,0.1,73.387,0.20859,0.0010183,2.96e-05,0.18674,0.19
2153,952.45,-0.01,73.462,0.20858,0.0010176,2.95e-05,0.18182,0.186
2154,953.17,0.15,73.362,0.20858,0.0010144,2.91e-05,0.18332,0.151
2155,950.81,0.05,73.38,0.20859,0.001009,2.89e-05,0.2026,0.188
2156,926.84,0.04,73.25,0.20861,0.0010031,2.86e-05,0.20475,0.187
2157,914.79,0.17,73.277,0.20862,0.0009977,2.83e-05,0.20031,0.15
2158,894.65,0.09,73.419,0.20863,0.000993,2.8e-05,0.20688,0.152
2159,887.46,0.02,73.468,0.20864,0.0009883,2.77e-05,0.19961,0.173
2160,874.05,0.11,73.417,0.20865,0.0009849,2.75e-05,0.1866,0.157
2161,869.4,0.18,73.171,0.20865,0.0009842,2.74e-05,0.17539,0.158
2162,887.64,0.1,73.37,0.20864,0.0009868,2.75e-05,0.16546,0.153
2163,898.78,0.15,73.331,0.20863,0.0009903,2.76e-05,0.15218,0.137
2164,927.11,0.07,73.369,0.20861,0.0009913,2.77e-05,0.15566,0.182
2165,931.28,0.17,73.104,0.2086,0.000989,2.77e-05,0.16315,0.177
2166,907.28,0.11,72.925,0.20862,0.0009851,2.76e-05,0.15975,0.201
2167,881.62,-0.01,72.694,0.20864,0.0009823,2.76e-05,0.15881,0.15
2168,878.41,0.06,72.552,0.20864,0.0009811,2.75e-05,0.14938,0.131
2169,866.04,0.15,72.253,0.20865,0.0009809,2.75e-05,0.15829,0.154
2170,876.8,0.16,72.062,0.20864,0.0009823,2.76e-05,0.17457,0.185
2171,892.77,-0.03,72.286,0.20863,0.0009854,2.77e-05,0.16713,0.165
2172,900.3,0.19,71.94,0.20862,0.0009893,2.78e-05,0.16064,0.144
2173,898.56,0.14,71.754,0.20862,0.0009923,2.8e-05,0.15548,0.189
2174,905.84,0.14,71.708,0.20861,0.000994,2.83e-05,0.15228,0.191
2175,899.35,0.11,71.715,0.20861,0.0009952,2.85e-05,0.14863,0.167
2176,905.15,0.14,71.658,0.20861,0.0009974,2.86e-05,0.15027,0.173
2177,890.86,0.11,71.526,0.20862,0.0010015,2.87e-05,0.15521,0.162
2178,907.93,0.04,71.381,0.2086,0.0010058,2.88e-05,0.15688,0.169
2179,934.42,0.12,71.559,0.20858,0.0010098,2.89e-05,0.14402,0.17
2180,926.46,0.03,71.612,0.20859,0.0010142,2.91e-05,0.13483,0.202
2181,942.94,0.09,71.475,0.20857,0.0010213,2.95e-05,0.13787,0.166
2182,964.68,0.1,71.743,0.20856,0.0010276,2.98e-05,0.13837,0.17
2183,972.35,0.06,72.129,0.20855,0.0010307,3.02e-05,0.13045,0.181
2184,990.1,0.09,72.087,0.20854,0.0010307,3.05e-05,0.12345,0.216
2185,974.4,0.14,72.258,0.20855,0.0010297,3.06e-05,0.13441,0.176
2186,961.2,0.09,72.097,0.20856,0.0010283,3.07e-05,0.13548,0.147
2187,940.33,0.07,71.957,0.20858,0.0010257,3.08e-05,0.13718,0.148
2188,933.06,0.07,71.803,0.20858,0.0010237,3.07e-05,0.14563,0.201
2189,933.3,0.09,71.511,0.20858,0.0010223,3.07e-05,0.13762,0.17
2190,925.15,0.09,71.297,0.20858,0.00102,3.08e-05,0.13958,0.138
2191,936.22,0.11,71.494,0.20858,0.0010159,3.06e-05,0.13856,0.191
2192,909.64,0.12,71.157,0.2086,0.0010123,3.04e-05,0.1607,0.187
2193,910.4,0.08,70.903,0.20859,0.0010095,3.03e-05,0.18061,0.142
2194,898.2,0.09,70.702,0.2086,0.0010068,3.01e-05,0.15663,0.136
2195,885.15,0.13,70.408,0.20861,0.0010035,2.98e-05,0.1367,0.165
2196,881.41,0.05,70.496,0.20861,0.0010019,2.98e-05,0.13452,0.168
2197,879.44,0.12,70.706,0.20862,0.0010011,2.98e-05,0.12823,0.154
2198,883.21,0.04,70.844,0.20862,0.0010002,2.97e-05,0.12112,0.137
2199,885.38,0.09,70.776,0.20861,0.001,2.96e-05,0.11547,0.172
2200,902.29,0.14,70.728,0.2086,0.0010013,2.97e-05,0.11623,0.162
2201,875.87,0.15,70.355,0.20862,0.0010037,2.97e-05,0.11499,0.141
2202,899.63,0.16,70.412,0.2086,0.0010053,2.98e-05,0.11352,0.179
2203,906.29,0.21,70.16,0.20859,0.0010038,2.99e-05,0.12027,0.158
2204,909.28,0.03,70.151,0.20859,0.0009995,2.98e-05,0.12799,0.173
2205,871.43,0.13,70.124,0.20862,0.0009963,2.97e-05,0.13753,0.182
2206,870.11,0.13,70.112,0.20862,0.0009954,2.97e-05,0.13829,0.132
2207,856.1,0.21,69.957,0.20863,0.0009973,2.96e-05,0.13594,0.131
2208,862.21,0.07,69.962,0.20862,0.0010001,2.96e-05,0.13592,0.171
2209,899.97,0.05,70.136,0.2086,0.0010019,2.97e-05,0.1464,0.164
2210,900.47,0.15,70.4,0.2086,0.001001,2.97e-05,0.15261,0.164
2211,897.94,0.03,70.51,0.2086,0.0009994,2.97e-05,0.15017,0.177
2212,891.68,0.07,70.814,0.20861,0.0010013,2.98e-05,0.15155,0.183
2213,894.06,0.05,71.017,0.20861,0.0010066,3.01e-05,0.14213,0.144
2214,911.71,-0.01,70.959,0.20859,0.0010122,3.04e-05,0.14619,0.13
2215,928.17,0.07,71.261,0.20858,0.001016,3.08e-05,0.13833,0.228
2216,946.23,0.12,71.413,0.20857,0.0010176,3.09e-05,0.13756,0.181
2217,959.34,0.14,71.436,0.20856,0.0010177,3.09e-05,0.13683,0.166
2218,950.4,-0.07,71.528,0.20857,0.0010176,3.09e-05,0.1414,0.17
2219,933.97,0.07,71.57,0.20858,0.00102,3.09e-05,0.15264,0.15
2220,936.53,0.11,71.458,0.20857,0.0010251,3.11e-05,0.1645,0.175
2221,941.91,0.06,71.345,0.20857,0.001031,3.12e-05,0.17349,0.159
2222,969.75,0.12,71.172,0.20854,0.0010352,3.16e-05,0.16278,0.197
2223,985.24,0.08,71.063,0.20853,0.0010376,3.17e-05,0.14622,0.2
2224,981.96,0.09,71.179,0.20853,0.0010379,3.2e-05,0.14626,0.176
2225,973.79,0.11,70.952,0.20854,0.0010364,3.21e-05,0.14501,0.18
2226,969.02,0.22,70.635,0.20854,0.0010329,3.18e-05,0.14428,0.16
2227,942.32,0.04,70.634,0.20856,0.0010267,3.17e-05,0.14973,0.171
2228,915.13,0.13,70.754,0.20858,0.0010221,3.15e-05,0.15973,0.182
2229,920.08,0.11,70.829,0.20858,0.0010188,3.14e-05,0.15831,0.17
2230,905.14,0.09,71.085,0.2086,0.0010183,3.13e-05,0.14567,0.12
2231,906.85,0.11,71.357,0.2086,0.0010194,3.13e-05,0.14432,0.202
2232,927.95,0.08,71.38,0.20858,0.0010205,3.13e-05,0.13986,0.159
2233,938.15,0.09,71.549,0.20858,0.0010198,3.13e-05,0.13775,0.161
2234,946.95,0.12,71.667,0.20857,0.0010176,3.12e-05,0.13683,0.19
2235,937.85,0.17,71.58,0.20858,0.001014,3.11e-05,0.13234,0.165
2236,935.57,0.13,71.657,0.20858,0.00101,3.1e-05,0.13183,0.147
2237,918.1,-0.01,71.587,0.20859,0.0010071,3.09e-05,0.13528,0.183
2238,917.08,0.03,71.174,0.20859,0.0010065,3.08e-05,0.13981,0.141
2239,891.95,0.04,70.865,0.20861,0.0010083,3.08e-05,0.13663,0.164
2240,906.94,0.03,70.43,0.20859,0.0010113,3.08e-05,0.13018,0.156
2241,898.82,-0.01,70.18,0.20859,0.0010133,3.09e-05,0.12695,0.184
2242,924.84,0.1,70.028,0.20857,0.0010117,3.08e-05,0.13133,0.161
2243,908.94,0.13,69.894,0.20858,0.0010066,3.05e-05,0.13208,0.204
2244,895.97,0.08,69.943,0.2086,0.001002,3.02e-05,0.13541,0.162
2245,870.34,0.12,70.097,0.20862,0.0010005,3.01e-05,0.1328,0.142
2246,867.26,0.03,70.213,0.20862,0.0010008,3.01e-05,0.13789,0.148
2247,871.68,0.03,70.234,0.20862,0.0010012,3e-05,0.12952,0.141
2248,884.05,0.05,70.437,0.20861,0.0010004,3e-05,0.11615,0.196
2249,907.57,0.07,70.543,0.20859,0.0009985,3e-05,0.11459,0.178
2250,884.03,0.11,70.732,0.20861,0.0009956,3e-05,0.11946,0.137
2251,887.11,0.17,70.962,0.20862,0.0009938,2.99e-05,0.12911,0.175
2252,886,0.15,71.209,0.20862,0.0009949,3e-05,0.12703,0.165
2253,888.86,0.15,71.129,0.20861,0.0009981,3e-05,0.12691,0.138
2254,901.94,0.17,71.013,0.2086,0.0010026,3.01e-05,0.12866,0.179
2255,904.9,-0.02,71.094,0.2086,0.0010063,3.03e-05,0.1291,0.173
2256,930.19,0.12,70.941,0.20858,0.0010058,3.03e-05,0.13418,0.173
2257,926.69,0.09,70.936,0.20858,0.0010001,3.03e-05,0.1183,0.165
2258,911.58,0.11,70.897,0.2086,0.000993,3e-05,0.11155,0.183
2259,876.94,0.08,71.1,0.20863,0.0009884,2.97e-05,0.11204,0.155
2260,847.86,0.09,71.083,0.20865,0.0009867,2.95e-05,0.10986,0.128
2261,858.81,0.13,71.062,0.20864,0.0009859,2.95e-05,0.11388,0.137
2262,873.12,0.17,71.032,0.20863,0.0009844,2.94e-05,0.11799,0.2
2263,868.75,0.04,71.131,0.20863,0.0009835,2.93e-05,0.11639,0.173
2264,872.47,0.16,71.229,0.20863,0.0009835,2.93e-05,0.11004,0.13
2265,877.66,0.11,71.275,0.20863,0.0009844,2.93e-05,0.10798,0.187
2266,890.07,0.07,71.638,0.20862,0.0009837,2.92e-05,0.11507,0.144
2267,882.67,0.13,71.716,0.20863,0.00098,2.91e-05,0.12047,0.155
2268,884.3,0.08,71.805,0.20863,0.0009756,2.89e-05,0.11679,0.201
2269,869.95,0.17,71.644,0.20864,0.0009723,2.88e-05,0.11347,0.142
2270,856.02,0.07,71.538,0.20865,0.0009711,2.88e-05,0.11662,0.121
2271,849.58,0.09,71.409,0.20865,0.0009719,2.89e-05,0.12686,0.159
2272,853.65,0.19,71.253,0.20865,0.000975,2.91e-05,0.1272,0.166
2273,857.81,0.01,71.472,0.20865,0.0009804,2.92e-05,0.12916,0.155
